Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  08:15:00,-9.725,597.8135444241134,1.0,278.97248314719988,1.0,278.97248314719988,597.8135444241134,-0.6455221716585392,8.23583746483259,1.469058503364522,-6.063123435601369,-1.2127615110833834 
 01/01  08:30:00,-9.45,799.7939661926746,1.0,364.91995730569456,1.0,364.91995730569456,799.7939661926746,-0.30707654296776196,13.31773624553398,2.99831774324997,-4.9012369604033669,-1.050091666223607 
 01/01  08:45:00,-9.175,937.3425772559904,1.0,420.35879993239237,1.0,420.35879993239237,937.3425772559904,-0.081636252159369,16.07839974499662,4.004838082857191,-4.187452232469582,-0.868247034254927 
 01/01  09:00:00,-8.9,1081.087063227392,1.0,478.00138373643099,1.0,478.00138373643099,1081.087063227392,0.1859123832937689,19.0744371027877,5.01965966971261,-3.4451014486368765,-0.6745060740709512 
 01/01  09:15:00,-8.350000000000002,1228.6781661526659,1.0,536.9185644770597,1.0,536.9185644770597,1228.6781661526659,0.39111997659152555,20.197063945889164,6.063682273170855,-2.666284930117797,-0.46600637862545987 
 01/01  09:30:00,-7.800000000000001,1381.7758707994843,1.0,598.0969199229219,1.0,598.0969199229219,1381.7758707994843,0.6189018976180573,21.453839259099334,7.127330531818416,-1.893324171215795,-0.24602997987259335 
 01/01  09:45:00,-7.25,1484.649907919994,1.0,637.6133352894237,1.0,637.6133352894237,1484.649907919994,0.7815826326572766,21.516982912802065,7.867628466465646,-1.362714405701638,-0.028099118290111234 
 01/01  10:00:00,-6.7,1585.99343908261,1.0,676.6412284283772,1.0,676.6412284283772,1585.99343908261,0.9575315855722233,21.67989819828862,8.58349725806363,-0.8382837141211894,0.1802108103194555 
 01/01  10:15:00,-6.275,1685.4173467880283,1.0,715.0112779846514,1.0,715.0112779846514,1685.4173467880283,1.2108402194389412,23.776908993662805,9.334617069559045,-0.08006593265361062,0.38297932915394497 
 01/01  10:30:00,-5.85,1782.3756887548139,1.0,752.5077794605232,1.0,752.5077794605232,1782.3756887548139,1.4486432885057979,25.71152556526429,10.071854057944904,0.6546605439948507,0.5851132017873066 
 01/01  10:45:00,-5.425,1756.3746426054536,1.0,742.5988714321785,1.0,742.5988714321785,1756.3746426054536,1.5736063550019644,25.56320121158373,10.138686200540065,0.9271523916036131,0.7728000426174283 
 01/01  11:00:00,-5.0,1717.697733818433,1.0,727.8169025450712,1.0,727.8169025450712,1717.697733818433,1.6954071990812503,25.333308906305896,10.114573130894428,1.1619526813135508,0.9367993489898878 
 01/01  11:15:00,-4.575,1650.7812494037467,1.0,700.3759009170325,1.0,700.3759009170325,1650.7812494037467,1.7734559196057807,24.590160828644345,9.91650066565444,1.3217031203145098,1.0733040574035587 
 01/01  11:30:00,-4.15,1599.2730029255022,1.0,681.6705029034473,1.0,681.6705029034473,1599.2730029255022,1.868679123209687,24.25913644233163,9.823218960218015,1.559722672888995,1.1887668490163808 
 01/01  11:45:00,-3.7249999999999998,1400.8367123681397,1.0,602.01865277251,1.0,602.01865277251,1400.8367123681397,1.7771432874530378,21.23060648392784,8.868470213315732,1.238292610747294,1.268150467018807 
 01/01  12:00:00,-3.3,1142.2091990338554,1.0,493.55004396206007,1.0,493.55004396206007,1142.2091990338554,1.60225830633694,17.051526373376416,7.433783515050095,0.6316722564552038,1.2976695512492854 
 01/01  12:15:00,-3.0249999999999996,937.99928358335,1.0,412.335026418112,1.0,412.335026418112,937.99928358335,1.4870591107221794,14.206102383011995,6.316417120569156,0.20663390420997986,1.2843692405582075 
 01/01  12:30:00,-2.75,682.7303378358205,1.0,305.94037763660148,1.0,305.94037763660148,682.7303378358205,1.2619015041274045,10.032111384265015,4.787022067814746,-0.48068442568433059,1.231669713859794 
 01/01  12:45:00,-2.475,621.2187629493926,1.0,281.0763483922329,1.0,281.0763483922329,621.2187629493926,1.2427896090847038,9.518167401280426,4.453250657964077,-0.40019514500352218,1.1712632289620167 
 01/01  13:00:00,-2.2,560.9779797907793,1.0,256.7721209415886,1.0,256.7721209415886,560.9779797907793,1.2143835302915867,8.910764561640607,4.155811534913141,-0.2989621496029713,1.1231089878217285 
 01/01  13:15:00,-1.9250000000000003,456.9975476444308,1.0,210.73276284570657,1.0,210.73276284570657,456.9975476444308,1.1253618646183333,7.361512480615195,3.5002215379636825,-0.45421006530938259,1.082726971795836 
 01/01  13:30:00,-1.6500000000000002,403.65177966058527,1.0,189.38488290342594,1.0,189.38488290342594,403.65177966058527,1.1067440452610978,6.953873907154292,3.2163691014148414,-0.37871474380642669,1.0494729632431222 
 01/01  13:45:00,-1.375,385.69187167877,1.0,179.3940297802914,1.0,179.3940297802914,385.69187167877,1.1136601725097089,7.072773056892375,3.1357990327686595,-0.17721905353255353,1.0246453542004777 
 01/01  14:00:00,-1.1,367.2371578505679,1.0,169.43349014176136,1.0,169.43349014176136,367.2371578505679,1.1180342573050993,7.168989632493099,3.054232835269488,0.022047876704334614,1.0076583951266387 
 01/01  14:15:00,-1.1,386.03527863075376,1.0,178.15692317953907,1.0,178.15692317953907,386.03527863075376,1.1616654074954216,7.982120382779454,3.2056847173709,0.15630760594365257,0.9999904058964608 
 01/01  14:30:00,-1.1,362.5394465628341,1.0,166.40516310952945,1.0,166.40516310952945,362.5394465628341,1.1324245186784777,7.618252624238834,3.026393626646268,0.0620880427536008,0.9959807045038193 
 01/01  14:45:00,-1.1,304.53962569620048,1.0,140.8967369711617,1.0,140.8967369711617,304.53962569620048,1.0543621642559278,6.409683978847688,2.5945718852759116,-0.22903008387834235,0.9848147506011402 
 01/01  15:00:00,-1.1,249.57120487655383,1.0,116.57355796743004,1.0,116.57355796743004,249.57120487655383,0.9722507666766969,5.1970006346068688,2.1582020188914727,-0.5193926781668097,0.9602121940615379 
 01/01  15:15:00,-1.1,197.2037491906363,1.0,93.14939272689483,1.0,93.14939272689483,197.2037491906363,0.8892412953613397,4.134236705527963,1.743928942390312,-0.7589250271756782,0.9232214110183423 
 01/01  15:30:00,-1.1,121.88360782697856,1.0,57.94047897402063,1.0,57.94047897402063,121.88360782697856,0.7364221929312607,2.0008639686019098,1.076771569014113,-1.2000331948913754,0.8719020258670845 
 01/01  15:45:00,-1.1,94.03964581799005,1.0,45.38251793443488,1.0,45.38251793443488,94.03964581799005,0.6872457913555701,1.3824403026210893,0.792354623824906,-1.355000979895351,0.8133230047915891 
 01/01  16:00:00,-1.1,65.36596956126205,1.0,32.02625108222755,1.0,32.02625108222755,65.36596956126205,0.6055398131985765,0.5060108844397022,0.5094949504580768,-1.5261477902272987,0.7530451426419891 
 01/01  16:15:00,-1.1,35.7476436714217,1.0,17.762198626050539,1.0,17.762198626050539,35.7476436714217,0.49567612434959709,-0.7627533332490647,0.1773379699163229,-1.8248410156630258,0.6884446604101289 
 01/01  16:30:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3391837767154926,-2.6071777546911405,-0.2162490304824587,-2.1499520642198606,0.6095405561557512 
 01/01  16:45:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3023216407732353,-2.750091024639986,-0.3030091143380105,-2.2282751926533139,0.5261225219065293 
 01/01  17:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.24811899198416685,-2.9549416004194799,-0.35979749699038168,-2.3120200498708529,0.4508185144208351 
 01/01  17:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.20431108252500383,-3.1010177689118305,-0.4347996090418178,-2.4517968723638434,0.3893926004097494 
 01/01  17:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.16517977977140259,-3.2534271088734587,-0.4975143136988436,-2.576398021130558,0.340766589618725 
 01/01  17:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.12927730608495956,-3.4051439831664456,-0.5587957765086458,-2.706342410397383,0.30114478255701729 
 01/01  18:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.09618581139616647,-3.556912465102453,-0.6170190363875463,-2.8353675714639055,0.2670353245236962 
 01/01  18:15:00,-1.825,0.0,0.0,0.0,0.0,0.0,0.0,0.09311036174302541,-3.388337695489379,-0.6369570656236192,-2.8408397105322367,0.24003956713549202 
 01/01  18:30:00,-1.9500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0892507660957085,-3.3036534176071528,-0.6531883172766584,-2.8570452112435875,0.22137348237300975 
 01/01  18:45:00,-2.075,0.0,0.0,0.0,0.0,0.0,0.0,0.08055225904030299,-3.37254737298418,-0.6814299819989174,-2.937309800087519,0.20914034355973566 
 01/01  19:00:00,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.07433203765853039,-3.3344109865356006,-0.694962313548956,-2.975870511004814,0.20029240100591978 
 01/01  19:15:00,-1.9250000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.083858055241301,-3.0291314667596258,-0.6281357521155542,-2.7356398682268265,0.19439679413675096 
 01/01  19:30:00,-1.6500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.09581195151288054,-2.7272702039819549,-0.5608204907110803,-2.49013614512387,0.19164080017754404 
 01/01  19:45:00,-1.375,0.0,0.0,0.0,0.0,0.0,0.0,0.10903795374907291,-2.426941514428538,-0.49126777407553848,-2.24321573008865,0.191718293487951 
 01/01  20:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.12372322681400212,-2.128031566843491,-0.41997989906792557,-1.9951389811789682,0.1940364090281066 
 01/01  20:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.09242501867480012,-2.425818201958999,-0.4780643566166418,-2.187563544681268,0.19285043355551496 
 01/01  20:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.057955014174384967,-2.6510843464193964,-0.536999895209533,-2.336004752650979,0.18309693957680976 
 01/01  20:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.010600219917422348,-3.016754671975538,-0.6119039497773429,-2.5528519501795019,0.16268975003737197 
 01/01  21:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,-0.04175195294354611,-3.492877928378013,-0.7038797699245833,-2.7923646947390354,0.13275261436087033 
 01/01  21:15:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.016028558514655457,-2.976351920052284,-0.6572884460748583,-2.54653582698694,0.10695649269573406 
 01/01  21:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0015661819979965412,-2.6265610693516865,-0.5974552810665159,-2.338696282082651,0.09347906885292186 
 01/01  21:45:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.015952203987876426,-2.397645028970548,-0.5465941911605796,-2.187149566676453,0.09104169879815685 
 01/01  22:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.033996791722865318,-2.099172663011033,-0.48723512424504636,-1.9786770476572997,0.09502979808895178 
 01/01  22:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.002016803796185102,-2.4033614717442068,-0.568754447783931,-2.2584350429496569,0.0962426204820485 
 01/01  22:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.029736484287837676,-2.7078773052020419,-0.6628774109763072,-2.5471711466217359,0.08880394806958388 
 01/01  22:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.06408924074618117,-3.012883641772837,-0.758084463308478,-2.835953520376961,0.07234371878796207 
 01/01  23:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,-0.10280471200573256,-3.3182741471740186,-0.8558215172075165,-3.1251421716547158,0.04881482003377715 
 01/01  23:15:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,-0.12167047849911396,-3.3717036447668979,-0.8903530321321114,-3.1824278957474805,0.023362125476045334 
 01/01  23:30:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,-0.14369721736412875,-3.426109695600225,-0.9206244550072142,-3.2395027771491415,-0.0007114480872380719 
 01/01  23:45:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,-0.16529242183563537,-3.48037750602249,-0.9516643136551579,-3.29688617921272,-0.022841757207148359 
 01/01  24:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,-0.18640453425367363,-3.5346413277507149,-0.9822122168791339,-3.3541022766902985,-0.043624007565791888 
