Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,6.441212855640412,-5.8866369065459189,4.026235317552391,-4.293223553409916,6.9145479975093029 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,6.2582292348021248,-8.353973653745147,3.4221818070432166,-6.380790170933892,6.81474579351867 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,6.055203056394644,-10.829271455235532,2.811911904120393,-8.474651373645031,6.683269474899168 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,5.836319609752824,-13.311193947637156,2.1867596562831297,-10.576143776101901,6.529878560054112 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,5.765998096161049,-13.112107941293337,2.116262985068829,-10.417390768234498,6.391615981784082 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,5.682264445937648,-12.935078878424136,2.0805505402304904,-10.273059065031532,6.285331557862369 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,5.615731223466023,-12.756893207460842,2.0505601637240717,-10.128308538669103,6.20549220531256 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,5.560355014403833,-12.578789575664058,2.033264599012739,-9.98091720057937,6.141027689051432 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,5.506691376333172,-12.452265616810302,2.0270328328782627,-9.842925573818662,6.083091956758899 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,5.456092590330966,-12.3270893835518,2.01564030423674,-9.685241141981294,6.027252238836828 
 01/01  02:45:00,-11.25,0.0,0.0,0.0,0.0,0.0,0.0,5.406418465475253,-12.203416811489716,2.012860020492724,-9.546161636700845,5.972356384459923 
 01/01  03:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,5.357141774461167,-12.081297591300788,2.0037748539990618,-9.388807485217967,5.918210947997471 
 01/01  03:15:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,5.304164383867088,-12.053531131388033,1.9486506785978009,-9.427445178597737,5.863963453006616 
 01/01  03:30:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,5.251567574210434,-12.026832179012898,1.8967415525194156,-9.465071918557215,5.8092791978971729 
 01/01  03:45:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,5.198791194707914,-12.001635939633806,1.845204084626289,-9.50172042809072,5.754281890872035 
 01/01  04:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,5.145944295667811,-11.977812654930644,1.7938669058041228,-9.537311086236287,5.699193097713608 
 01/01  04:15:00,-10.975,0.0,0.0,0.0,0.0,0.0,0.0,5.098717367182744,-11.85590624370161,1.7795083573170132,-9.451419139952577,5.645233997723771 
 01/01  04:30:00,-10.85,0.0,0.0,0.0,0.0,0.0,0.0,5.051713327022199,-11.734066788077128,1.7629719729392264,-9.35746472782182,5.592890961472511 
 01/01  04:45:00,-10.725,0.0,0.0,0.0,0.0,0.0,0.0,5.005747822161427,-11.612204509220874,1.7467257761911697,-9.262661149132896,5.541930741957515 
 01/01  05:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,4.960645342450967,-11.49035165810644,1.7312902238088555,-9.167620116429817,5.491971429893135 
 01/01  05:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,4.908611676945867,-11.49136500474518,1.6870186787134572,-9.169217578404642,5.441406591513951 
 01/01  05:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,4.857214899647249,-11.492327859911594,1.6438106854770923,-9.177422761436958,5.389530384066683 
 01/01  05:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,4.805285396155749,-11.493332697985379,1.600789908956017,-9.186206518223117,5.336629123003604 
 01/01  06:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,4.753051637120662,-11.494335292497789,1.557412105192327,-9.195135641387197,5.283220402240135 
 01/01  06:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,4.702774703220905,-11.471375281138954,1.5072857818116746,-9.225463366694726,5.229964840297563 
 01/01  06:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,4.652388369476111,-11.44960583149206,1.459072940373062,-9.256012305013428,5.177204444475644 
 01/01  06:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,4.602299130806856,-11.428944784319038,1.4113153067287386,-9.285760996676004,5.124922082716958 
 01/01  07:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,4.552513210195731,-11.40932633407625,1.3640626847511613,-9.314567158943476,5.073006160187266 
 01/01  07:15:00,-10.45,0.0,0.0,0.0,0.0,0.0,0.0,4.5021956906235369,-11.359934069374514,1.3419638564457728,-9.262480373050949,5.0211460306552209 
 01/01  07:30:00,-10.3,168.06162430485444,1.0,22.819555959623899,1.0,22.819555959623899,168.06162430485444,4.574131321119921,-9.686223027286465,1.6371473071881156,-8.935096478358219,4.987971099988696 
 01/01  07:45:00,-10.15,825.1842598841947,1.0,109.75755355442667,1.0,109.75755355442667,825.1842598841947,4.979745826393088,-3.3144626371898475,2.897325533303558,-7.825657756270289,5.025493329036049 
 01/01  08:00:00,-10.0,1500.5089904439354,1.0,195.8764694434918,1.0,195.8764694434918,1500.5089904439354,5.494740350456355,3.166109489694606,4.293013188800728,-6.717687171864668,5.141176230091158 
 01/01  08:15:00,-9.725,2173.5076427276937,1.0,278.97248314719988,1.0,278.97248314719988,2173.5076427276937,5.929522628426443,8.343839744381445,5.748316581446488,-5.708967790913846,5.31137414198585 
 01/01  08:30:00,-9.45,2882.9253434719978,1.0,364.91995730569456,1.0,364.91995730569456,2882.9253434719978,6.378416258365314,13.420550117471095,7.168337070249606,-4.705097486967702,5.527248648932858 
 01/01  08:45:00,-9.175,3352.273398749367,1.0,420.35879993239237,1.0,420.35879993239237,3352.273398749367,6.69848550089212,16.177879860093744,8.1232114881538,-4.084858804871374,5.768568997344504 
 01/01  09:00:00,-8.9,3839.49503194369,1.0,478.00138373643099,1.0,478.00138373643099,3839.49503194369,7.073188573917993,19.172407321643428,9.071192003519628,-3.4436305960417714,6.024662342915437 
