Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,3.0464443471769284,-5.94846669599335,1.2253052934504468,-4.867614432471441,3.4331118162019136 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.869062433024903,-8.416291968073017,0.6122970606143099,-6.9553000126203419,3.344272514155975 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,2.6718933875055397,-10.892298357443656,-0.004352932895471895,-9.04962688442697,3.2227858761051388 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,2.458914455385843,-13.374885344774535,-0.6349587201610234,-11.151966892472729,3.078126171703484 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,2.3992284724939645,-13.176300027282702,-0.6986100168671214,-11.000977787526154,2.94740137110158 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,2.3252058105876145,-12.99906587666839,-0.7243846321091496,-10.854079769498526,2.8482923336556835 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,2.268197763846943,-12.820645639562864,-0.7449865033185006,-10.706803834131847,2.7761436248856627 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,2.222523222756483,-12.642291191603509,-0.7529498091926143,-10.556868674539033,2.7202454437021497 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.1785648688894856,-12.517285963473242,-0.7524206085601009,-10.425219142033825,2.67162193104918 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.1379927417885606,-12.393693437804373,-0.7527668283418052,-10.285066929418236,2.6256252226487519 
