Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,6.0618263880604,-5.893535290075584,3.711718988715859,-4.357293845563277,6.525712722275312 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,5.879484056217588,-8.360938931335254,3.1068424773299059,-6.444880780742835,6.427134624388312 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,5.677143825838857,-10.836314293053409,2.4959545601510628,-8.538808644000767,6.296781599392334 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,5.458943984160492,-13.318310587013098,1.8702743235753019,-10.640403546316748,6.144382762737952 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,5.389812566259939,-13.11927937308637,1.8005793994329907,-10.482431856737435,6.006990294475084 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,5.307168538269183,-12.942226918518504,1.765978971138793,-10.337814232421352,5.901542196721011 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,5.24170941978862,-12.764014727215427,1.7370443246477408,-10.19278549648186,5.822596023893054 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,5.187428088839678,-12.585882832971626,1.7208010874691127,-10.045113475121639,5.7591168926911859 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,5.134860364236715,-12.45952859631838,1.7153493668250804,-9.907805925013463,5.702242710434276 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,5.08538538959978,-12.334529540519448,1.7047932531523884,-9.750996645853548,5.647510886450517 
 01/01  02:45:00,-11.25,0.0,0.0,0.0,0.0,0.0,0.0,5.036848601744442,-12.211043164862346,1.702832350854976,-9.612631820293302,5.593743858662287 
 01/01  03:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,4.988713320192931,-12.0891196045076,1.6946015842626139,-9.456188014336874,5.540735466542698 
 01/01  03:15:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,4.936894408227686,-12.061106626411482,1.6407717765862345,-9.493540155939059,5.487639864868905 
