Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,7.20013694866118,-5.872840346724331,4.656432984249818,-4.165152146018613,7.692166150996005 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,7.015848619832119,-8.340040168295812,4.053933125871822,-6.252665988598437,7.589923499450347 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,6.811433349049503,-10.815183331738611,3.4448363134042667,-8.3463847380674,7.456203327639676 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,6.591168783853261,-13.2969586254659,2.820689056133574,-10.447666300900665,7.300822718895184 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,6.5184678649195819,-13.097763970418449,2.748566821728673,-10.287404614460229,7.160804682611521 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,6.432552787454825,-12.920782028505672,2.710629895268255,-10.143643926892765,7.052826539831687 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,6.363864937049112,-12.742649636541416,2.6785234671079936,-9.99944727041202,6.971179532328577 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,6.306291563731224,-12.564602719241938,2.65911632733588,-9.852615115291428,6.90472631612923 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,6.25037427566793,-12.43773923815121,2.647632019369553,-9.703303683103968,6.844591688539757 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,6.197543743669444,-12.312210778528087,2.637968451262509,-9.55377395898654,6.786503842819017 
 01/01  02:45:00,-11.25,0.0,0.0,0.0,0.0,0.0,0.0,6.145577816330221,-12.188164379815769,2.6337453883165269,-9.413366038280003,6.729359338042855 
 01/01  03:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,6.094022143331882,-12.065652708043109,2.622945024409887,-9.254234835309717,6.672958896151648 
 01/01  03:15:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,6.038734572269783,-12.03837951779821,2.5652453590366806,-9.295417809303217,6.616420530998506 
 01/01  03:30:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,5.9838263763475079,-12.012153740124216,2.5108872209300445,-9.3354273599532,6.559409419983886 
 01/01  03:45:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,5.928727173206849,-11.98740734585779,2.456900341247092,-9.37441186490014,6.502066015070018 
 01/01  04:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,5.873555131723837,-11.964011277336282,2.4031168072344259,-9.41229126522876,6.444626913748772 
 01/01  04:15:00,-10.975,0.0,0.0,0.0,0.0,0.0,0.0,5.82399388783929,-11.842160117168275,2.386678109993568,-9.326855968615974,6.388334225762064 
 01/01  04:30:00,-10.85,0.0,0.0,0.0,0.0,0.0,0.0,5.774663941775314,-11.720371528900773,2.368001911838803,-9.233315076452414,6.333676031942352 
 01/01  04:45:00,-10.725,0.0,0.0,0.0,0.0,0.0,0.0,5.726387113313658,-11.598559749784036,2.349624342176412,-9.138922184405942,6.280411407905784 
 01/01  05:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,5.678982745521034,-11.47675731905793,2.33206902430004,-9.04428988642934,6.228152744781922 
 01/01  05:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,5.624710617956557,-11.47780798842696,2.2858245142936086,-9.046332904433826,6.175288093329731 
 01/01  05:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,5.57107900766988,-11.478813181876369,2.240669120411667,-9.054922070009411,6.121116721911668 
 01/01  05:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,5.516917936579627,-11.479860207876357,2.1957030273454167,-9.064080497625469,6.065932577171371 
 01/01  06:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,5.462460997057159,-11.480904702338734,2.150384981584466,-9.073381863114833,6.010256562044688 
 01/01  06:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,5.409928440208084,-11.45833917332348,2.0978346927782356,-9.105801137007461,5.9547394951272489 
 01/01  06:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,5.357297280572022,-11.436943890448689,2.0472635754196064,-9.138488954444938,5.899717751366011 
 01/01  06:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,5.304968471217733,-11.416638933431415,1.9971697084768039,-9.170332658956909,5.8451738773072459 
 01/01  07:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,5.25294700585045,-11.397359470176675,1.9475967959623404,-9.201182410660408,5.790998052519201 
 01/01  07:15:00,-10.45,0.0,0.0,0.0,0.0,0.0,0.0,5.200453206142119,-11.347703817818048,1.9240764058580454,-9.147804950141392,5.73689937198247 
 01/01  07:30:00,-10.3,181.53280301144316,1.0,22.819555959623899,1.0,22.819555959623899,181.53280301144316,5.272579195218486,-9.673861024182074,2.2089289032148828,-8.825257675257206,5.702122483204693 
 01/01  07:45:00,-10.15,891.3278823604067,1.0,109.75755355442667,1.0,109.75755355442667,891.3278823604067,5.685076194449993,-3.3002531716261735,3.4312241340056177,-7.742007192288497,5.740481310892056 
 01/01  08:00:00,-10.0,1620.7840671886884,1.0,195.8764694434918,1.0,195.8764694434918,1620.7840671886884,6.207055046323596,3.1768339065685788,4.7830697458668969,-6.663065314330254,5.85967840779474 
 01/01  08:15:00,-9.725,2347.727724179728,1.0,278.97248314719988,1.0,278.97248314719988,2347.727724179728,6.657970502674004,8.356288346189717,6.196800375633984,-5.684081553857482,6.035129602814535 
 01/01  08:30:00,-9.45,3114.0096416298808,1.0,364.91995730569456,1.0,364.91995730569456,3114.0096416298808,7.118170786150837,13.4318594456224,7.6017037330368,-4.706104349370776,6.257217043253363 
 01/01  08:45:00,-9.175,3620.9788466162465,1.0,420.35879993239237,1.0,420.35879993239237,3620.9788466162465,7.448533565502134,16.18890436497953,8.543734853444107,-4.102211708327616,6.505284130816617 
 01/01  09:00:00,-8.9,4147.254307343826,1.0,478.00138373643099,1.0,478.00138373643099,4147.254307343826,7.834782903308446,19.18324590798617,9.47711046324389,-3.478271639537411,6.768552198722168 
 01/01  09:15:00,-8.350000000000002,4684.648484138571,1.0,536.9185644770597,1.0,536.9185644770597,4684.648484138571,8.16982454565024,20.298263030320319,10.442698388267559,-2.809782739798777,7.047095027515936 
 01/01  09:30:00,-7.800000000000001,5240.608015708501,1.0,598.0969199229219,1.0,598.0969199229219,5240.608015708501,8.535386029501533,21.549355431891695,11.424928601392253,-2.1408726365226586,7.346362883656023 
 01/01  09:45:00,-7.25,5605.323921087527,1.0,637.6133352894237,1.0,637.6133352894237,5605.323921087527,8.822385897428088,21.6072677105453,12.14483245181151,-1.6645410639332568,7.472651752026479 
 01/01  10:00:00,-6.7,5964.667754897728,1.0,676.6412284283772,1.0,676.6412284283772,5964.667754897728,9.087525894561506,21.76477884099695,12.812643231735138,-1.1938348899104199,7.722352707649281 
 01/01  10:15:00,-6.275,6317.474208176239,1.0,715.0112779846514,1.0,715.0112779846514,6317.474208176239,9.400530430826548,23.86172797378161,13.491206317834156,-0.5087976352882606,7.915493438742338 
 01/01  10:30:00,-5.85,6661.976035384238,1.0,752.5077794605232,1.0,752.5077794605232,6661.976035384238,9.782471540438684,25.79863549426995,14.197340237377148,0.16220297777931592,8.368783429966986 
 01/01  10:45:00,-5.425,6559.590639128895,1.0,742.5988714321785,1.0,742.5988714321785,6559.590639128895,10.07884051883727,25.652328849576347,14.423202236469024,0.4699300367443584,8.771200197524245 
 01/01  11:00:00,-5.0,6413.293848517131,1.0,727.8169025450712,1.0,727.8169025450712,6413.293848517131,10.336451351910372,25.423449165061503,14.565044949398328,0.7482460979833263,9.114169196175246 
 01/01  11:15:00,-4.575,6161.707695173178,1.0,700.3759009170325,1.0,700.3759009170325,6161.707695173178,10.519853616534109,24.681438747423294,14.547587625435029,0.9719265080605624,9.404271641386451 
 01/01  11:30:00,-4.15,5975.1240161008859,1.0,681.6705029034473,1.0,681.6705029034473,5975.1240161008859,10.687684751828377,24.350688576465119,14.579875743974413,1.2564759270818514,9.655857249283745 
 01/01  11:45:00,-3.7249999999999998,5245.661247453562,1.0,602.01865277251,1.0,602.01865277251,5245.661247453562,10.63395707184757,21.32347037508481,13.92209164536007,1.092716162692568,9.845927935474715 
 01/01  12:00:00,-3.3,4284.19743408356,1.0,493.55004396206007,1.0,493.55004396206007,4284.19743408356,10.442705634054516,17.14544879179709,12.82251072534433,0.6895540272341236,9.94734181781002 
 01/01  12:15:00,-3.0249999999999996,3537.4455931172308,1.0,412.335026418112,1.0,412.335026418112,3537.4455931172308,10.311294788319545,14.30207203849774,11.934873757963374,0.42267330287006646,9.977831573650502 
 01/01  12:30:00,-2.75,2590.8531860443756,1.0,305.94037763660148,1.0,305.94037763660148,2590.8531860443756,9.994504053725624,10.129474498392286,10.684673935255205,-0.06055481307419086,9.948129030996622 
 01/01  12:45:00,-2.475,2365.3572461209334,1.0,281.0763483922329,1.0,281.0763483922329,2365.3572461209334,9.967051446361945,9.617764748840779,10.37639512711894,0.07081767385170679,9.89985858342412 
 01/01  13:00:00,-2.2,2144.5586982867519,1.0,256.7721209415886,1.0,256.7721209415886,2144.5586982867519,9.931096193448316,9.011411969752844,10.14867564741428,0.2271115814771747,9.858674468547463 
 01/01  13:15:00,-1.9250000000000003,1751.8863449049418,1.0,210.73276284570657,1.0,210.73276284570657,1751.8863449049418,9.779725760502674,7.46460731548135,9.587959312885574,0.17117639941545804,9.82174038388061 
 01/01  13:30:00,-1.6500000000000002,1556.2405744296307,1.0,189.38488290342594,1.0,189.38488290342594,1556.2405744296307,9.742409810535158,7.061348947875566,9.340115249776204,0.30632281632995275,9.78861629834805 
 01/01  13:45:00,-1.375,1484.2130869689468,1.0,179.3940297802914,1.0,179.3940297802914,1484.2130869689468,9.731207368440098,7.18533226873311,9.290243457955058,0.5469419513174216,9.760520480312023 
 01/01  14:00:00,-1.1,1411.3627249611464,1.0,169.43349014176136,1.0,169.43349014176136,1411.3627249611464,9.71619621414564,7.28541773188175,9.23337229429228,0.7860642879155648,9.73681289786342 
