Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.7384061071163046,-5.990642964750341,-0.6599363307462909,-5.259542417728596,1.0639775566904118 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.5656496267708117,-8.458602983112537,-1.2815009376156468,-7.347245183955124,0.982814116080327 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,0.3719909142641558,-10.935150853348084,-1.903514874952748,-9.441608860415954,0.8682816951119854 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1618363168363288,-13.418182468131498,-2.5388859417840878,-11.544404997048332,0.7293746312432267 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,0.11045283425767251,-13.219916444636109,-2.5986459924154134,-11.400043067024058,0.6033964508812716 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,0.042865109222970727,-13.04258868533247,-2.6173685664560937,-11.251318822724784,0.5087280602591564 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,-0.007762463569753486,-12.864007385430718,-2.6316728401629918,-11.102269612521355,0.4413830451324901 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,-0.04690708619325456,-12.685485201999079,-2.6296071338744015,-10.960450963369908,0.3910028046375788 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.08442568030371708,-12.561510048815057,-2.6280165694857375,-10.824449371947879,0.34845594037905538 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.11833182605265955,-12.43899271946136,-2.624294704426916,-10.688866879136129,0.30888880338898547 
