Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,4.206406283673849,-5.92733194411715,2.1790896488919317,-4.671027349451549,4.623423307744772 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,4.027228271360639,-8.394994669565492,1.569415618019832,-6.75871807252048,4.530764302231659 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,3.828091920884231,-10.870760903551786,0.9551808780209967,-8.852920220237707,4.4058129189318679 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,3.613124770892491,-13.353119833819182,0.3266044296922246,-10.95499545009659,4.258167388452556 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,3.549791340974081,-13.154361064600702,0.2606831600115811,-10.801145600074392,4.124914070440651 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,3.4724529967167916,-12.977195782725469,0.23150438204834246,-10.655128675953847,4.023428173682277 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,3.4122098802380407,-12.798854918068555,0.20770430130971818,-10.508726543721935,3.948729433095618 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,3.3632441354120456,-12.620585628777404,0.19657166122169657,-10.359669969163292,3.8899700004608799 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,3.315995479090027,-12.495061440757116,0.19484690256228988,-10.225795201435972,3.8382137476710027 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,3.271982865692846,-12.370928206308838,0.18829851811835852,-10.07338840280903,3.788848481920665 
 01/01  02:45:00,-11.25,0.0,0.0,0.0,0.0,0.0,0.0,3.2289826700687764,-12.248351423704819,0.19025985259020218,-9.938637736154647,3.7405655516800948 
 01/01  03:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,3.1864661683010317,-12.127383422526063,0.19000797984057272,-9.79581005241505,3.693155033396701 
 01/01  03:15:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,3.140275779426388,-12.098164185277524,0.13916901543751693,-9.818501821368614,3.6457013683462899 
 01/01  03:30:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,3.094494027061547,-12.070075316045007,0.09408217242383899,-9.8482226881992,3.597857373918315 
 01/01  03:45:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0485407550199157,-12.043557183792287,0.04974668372324231,-9.877753914423409,3.549735999813085 
 01/01  04:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0025165368459478,-12.018477611750459,0.005619206449523517,-9.90644746544558,3.5015400810096315 
 01/01  04:15:00,-10.975,0.0,0.0,0.0,0.0,0.0,0.0,2.9621464248706155,-11.896407755112769,-0.0026618115450105508,-9.819213248521692,3.454433148897306 
 01/01  04:30:00,-10.85,0.0,0.0,0.0,0.0,0.0,0.0,2.921979604140681,-11.774418478398096,-0.012929639871458676,-9.724048616235848,3.4088929551970419 
 01/01  04:45:00,-10.725,0.0,0.0,0.0,0.0,0.0,0.0,2.882809354715867,-11.6524075065306,-0.022928258390493285,-9.628043052803207,3.364705801966796 
 01/01  05:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,2.8444745904820989,-11.530406220770989,-0.032149404162623799,-9.531805904215844,3.3215054467570535 
 01/01  05:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,2.7990547478555904,-11.531311316712367,-0.06770445676511372,-9.535271362391314,3.2778034874024639 
 01/01  05:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,2.7542225508796509,-11.532146963291853,-0.10793302160317353,-9.539519839515322,3.23271171076545 
 01/01  05:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,2.7088594483126626,-11.533029181023519,-0.14544229715295388,-9.546858014501823,3.186501452745462 
 01/01  06:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,2.663142508608921,-11.533909630564473,-0.1831720885197683,-9.554657923466209,3.1397251281898335 
 01/01  06:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,2.6194806801659076,-11.509788778599275,-0.22615705910021689,-9.578708927404478,3.0930945220310348 
 01/01  06:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,2.5756827915479536,-11.486918144692226,-0.2674244299278712,-9.602838398100176,3.046970782498156 
 01/01  06:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,2.5321707311611609,-11.465208859817347,-0.3083013669357797,-9.626305880869154,3.001333420559576 
 01/01  07:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,2.48895291992866,-11.444592368809499,-0.3487203653114648,-9.648992303667228,2.9560615449904348 
 01/01  07:15:00,-10.45,0.0,0.0,0.0,0.0,0.0,0.0,2.4450235124855816,-11.395974530061663,-0.3667463116350973,-9.600835449548072,2.9107845088251405 
 01/01  07:30:00,-10.3,126.06928150568752,1.0,22.819555959623899,1.0,22.819555959623899,126.06928150568752,2.5158845421792588,-9.72267511360859,-0.02685522393824158,-9.24790604144016,2.88238494768149 
 01/01  07:45:00,-10.15,619.2764071800544,1.0,109.75755355442667,1.0,109.75755355442667,619.2764071800544,2.899321412284235,-3.356631631309349,1.3951453466434032,-8.022987964731329,2.9175923858292736 
 01/01  08:00:00,-10.0,1127.0115125853552,1.0,195.8764694434918,1.0,195.8764694434918,1127.0115125853552,3.395552565669421,3.138272017599035,2.986313730683719,-6.787803118231409,3.0221030485332736 
 01/01  08:15:00,-9.725,1633.9473187826489,1.0,278.97248314719988,1.0,278.97248314719988,1633.9473187826489,3.7749083959429314,8.306478094703343,4.50656001767976,-5.700105576089072,3.177669151427872 
 01/01  08:30:00,-9.45,2169.349728651995,1.0,364.91995730569456,1.0,364.91995730569456,2169.349728651995,4.19011546019208,13.387213205226507,5.9883365977084399,-4.621701527938967,3.3762088415274329 
 01/01  08:45:00,-9.175,2525.0021574180275,1.0,420.35879993239237,1.0,420.35879993239237,2525.0021574180275,4.478790260454041,16.14526638725524,6.976932087625698,-3.957193319032399,3.598064899123123 
 01/01  09:00:00,-8.9,2894.733153372019,1.0,478.00138373643099,1.0,478.00138373643099,2894.733153372019,4.81834999890074,19.14034349236348,7.963302555239409,-3.26926984972107,3.8330290121469408 
 01/01  09:15:00,-8.350000000000002,3272.8152773642016,1.0,536.9185644770597,1.0,536.9185644770597,3272.8152773642016,5.1021506192614869,20.258343949499247,8.976138229764388,-2.5520291457498844,4.081506312760137 
 01/01  09:30:00,-7.800000000000001,3664.393247000183,1.0,598.0969199229219,1.0,598.0969199229219,3664.393247000183,5.412738442682067,21.51165567008686,10.005313255990302,-1.838352106567413,4.352681812270131 
 01/01  09:45:00,-7.25,3922.5875021824988,1.0,637.6133352894237,1.0,637.6133352894237,3922.5875021824988,5.651920839518326,21.571721220699119,10.739429432771204,-1.3446147237384594,4.632684107474894 
 01/01  10:00:00,-6.7,4177.176988782302,1.0,676.6412284283772,1.0,676.6412284283772,4177.176988782302,5.9131635518644158,21.732180796824048,11.447810415759477,-0.8545144859866696,4.90988869490413 
 01/01  10:15:00,-6.275,4427.248625872422,1.0,715.0112779846514,1.0,715.0112779846514,4427.248625872422,6.250917306009847,23.829936959836784,12.197179439681122,-0.13002063256783459,5.1863783579050379 
 01/01  10:30:00,-5.85,4671.461249301913,1.0,752.5077794605232,1.0,752.5077794605232,4671.461249301913,6.5771291848287529,25.765096447762205,12.937942175411877,0.5738651929359548,5.466413865068417 
 01/01  10:45:00,-5.425,4601.007190918364,1.0,742.5988714321785,1.0,742.5988714321785,4601.007190918364,6.7693731536305059,25.617024833676827,13.074185754104065,0.8594408883674305,5.732696050250994 
 01/01  11:00:00,-5.0,4499.201685326692,1.0,727.8169025450712,1.0,727.8169025450712,4499.201685326692,6.95702732588711,25.387964318054125,13.122454945196694,1.1122413535396163,5.972509273790467 
 01/01  11:15:00,-4.575,4323.308662456177,1.0,700.3759009170325,1.0,700.3759009170325,4323.308662456177,7.0876662613639429,24.645470093958278,13.011451901889473,1.301174164243264,6.178860865961089 
 01/01  11:30:00,-4.15,4192.088537559883,1.0,681.6705029034473,1.0,681.6705029034473,4192.088537559883,7.240106598422361,24.31513831629804,12.990816650605382,1.5629753221132888,6.35943466818675 
 01/01  11:45:00,-3.7249999999999998,3679.209538202409,1.0,602.01865277251,1.0,602.01865277251,3679.209538202409,7.158910988999949,21.286850195118594,12.18716560140524,1.3170933584638079,6.493028861894863 
 01/01  12:00:00,-3.3,3004.1566594423727,1.0,493.55004396206007,1.0,493.55004396206007,3004.1566594423727,6.970770749428677,17.108491520555178,10.912047002510463,0.8053651808231734,6.556317129550614 
 01/01  12:15:00,-3.0249999999999996,2478.5249585002918,1.0,412.335026418112,1.0,412.335026418112,2478.5249585002918,6.838194821801112,14.264229319953131,9.90582461826466,0.4570554875384687,6.563471440735686 
 01/01  12:30:00,-2.75,1813.607923487389,1.0,305.94037763660148,1.0,305.94037763660148,1813.607923487389,6.546035086165788,10.091020606022605,8.509474937459857,-0.13292700914837497,6.523537364120849 
 01/01  12:45:00,-2.475,1654.8893441859719,1.0,281.0763483922329,1.0,281.0763483922329,1654.8893441859719,6.522825600695246,9.577764423965173,8.181299298129375,-0.027562070570695597,6.471047314056473 
 01/01  13:00:00,-2.2,1499.4806745627048,1.0,256.7721209415886,1.0,256.7721209415886,1499.4806745627048,6.4903351312807,8.971484509156293,7.921862290729905,0.10229385192599239,6.425950474627729 
 01/01  13:15:00,-1.9250000000000003,1224.3719454629455,1.0,210.73276284570657,1.0,210.73276284570657,1224.3719454629455,6.3624300194542819,7.42359965799461,7.321327165285936,-0.0015393755963941658,6.385039504310506 
 01/01  13:30:00,-1.6500000000000002,1086.7433473787776,1.0,189.38488290342594,1.0,189.38488290342594,1086.7433473787776,6.331539904115857,7.018327685202974,7.048821317310512,0.10540099527099756,6.349091735894563 
 01/01  13:45:00,-1.375,1036.592369727833,1.0,179.3940297802914,1.0,179.3940297802914,1036.592369727833,6.32795449079856,7.140895794292733,6.981476503604824,0.3292667091811836,6.3195642807853409 
 01/01  14:00:00,-1.1,985.7419423682961,1.0,169.43349014176136,1.0,169.43349014176136,985.7419423682961,6.322180692676309,7.239511077423287,6.909374892820608,0.5513814614656667,6.296265107017447 
 01/01  14:15:00,-1.1,1037.2484537857973,1.0,178.15692317953907,1.0,178.15692317953907,1037.2484537857973,6.379287233082459,8.056639938329509,7.05452236141889,0.6908748015515585,6.2822272102862108 
 01/01  14:30:00,-1.1,974.2521551427433,1.0,166.40516310952945,1.0,166.40516310952945,974.2521551427433,6.333765153467727,7.693152375687369,6.894760661748023,0.6233081089809502,6.272047451511121 
 01/01  14:45:00,-1.1,821.0202488449693,1.0,140.8967369711617,1.0,140.8967369711617,821.0202488449693,6.225458079529035,6.486045200235464,6.469591174273319,0.37807711473220709,6.254717943172181 
 01/01  15:00:00,-1.1,675.2605630792375,1.0,116.57355796743004,1.0,116.57355796743004,675.2605630792375,6.11482540203226,5.275941538273994,6.0212173029466389,0.11750904028065179,6.221886781721824 
 01/01  15:15:00,-1.1,535.6425286328583,1.0,93.14939272689483,1.0,93.14939272689483,535.6425286328583,6.019930292587911,4.224967389779817,5.629974776787776,-0.06444069008455245,6.1724384071483959 
 01/01  15:30:00,-1.1,332.3330240489987,1.0,57.94047897402063,1.0,57.94047897402063,332.3330240489987,5.839050243596433,2.0987655834734468,5.045575770428627,-0.4154528918693927,6.099913278813685 
 01/01  15:45:00,-1.1,257.53933170088927,1.0,45.38251793443488,1.0,45.38251793443488,257.53933170088927,5.7695667892741568,1.4860485535854298,4.802478490400631,-0.49517063787345708,6.0137457609904809 
 01/01  16:00:00,-1.1,179.70809909383628,1.0,32.02625108222755,1.0,32.02625108222755,179.70809909383628,5.664031704993694,0.6201466711877337,4.567200179212534,-0.5870791844051837,5.923997445648057 
