Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.8725256078727284,-5.969877271261348,0.2647912493661124,-5.066713232983716,2.228829212708163 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.6980187370225786,-8.437784118835709,-0.35242040631328566,-7.154444336655217,2.1438284127903675 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,1.502582952457954,-10.9140880224692,-0.9715108146525608,-9.248790584202994,2.025876134940321 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,1.2915942203878419,-13.396897009920198,-1.6044394587429452,-11.351382242974467,1.8842480771318802 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,1.2356159229365702,-13.198489549367729,-1.6658792213021343,-11.203558863554293,1.7560374035370495 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,1.164951164035556,-13.021186923549319,-1.6881926444843885,-11.055763490743857,1.6592474724187263 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,1.1111952543780273,-12.842687346459528,-1.7055640828757533,-10.907588121123127,1.5895824182224188 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,1.068821791446107,-12.664247416252218,-1.7103409325960684,-10.756751164486332,1.5364941617766393 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0281596164338603,-12.539767054393416,-1.7075969544705459,-10.627420983350192,1.490975098833977 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.9909832911213063,-12.41672085038336,-1.7056150692659458,-10.489967732713297,1.4482761857486382 
