Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  08:15:00,-9.725,2699.513402530977,1.0,278.97248314719988,1.0,278.97248314719988,2699.513402530977,8.11488376604421,8.381012580274885,7.0296942114883909,-5.6711903473702709,7.483571321958614 
 01/01  08:30:00,-9.45,3580.615706247907,1.0,364.91995730569456,1.0,364.91995730569456,3580.615706247907,8.598293258957727,13.454527008966336,8.414923152421637,-4.754767937949964,7.718321209120914 
 01/01  08:45:00,-9.175,4163.549642511924,1.0,420.35879993239237,1.0,420.35879993239237,4163.549642511924,8.94907083885102,16.21095617515631,9.325612536011875,-4.182098427707899,7.979799907537641 
 01/01  09:00:00,-8.9,4768.682701608258,1.0,478.00138373643099,1.0,478.00138373643099,4768.682701608258,9.358210597424226,19.204927383449399,10.223985259311235,-3.597738767206806,8.257138299264378 
 01/01  09:15:00,-8.350000000000002,5386.600515398544,1.0,536.9185644770597,1.0,536.9185644770597,5386.600515398544,9.718212957121798,20.31841299500505,11.15757593442072,-2.960018947588196,8.550813820661507 
 01/01  09:30:00,-7.800000000000001,6025.865533773765,1.0,598.0969199229219,1.0,598.0969199229219,6025.865533773765,10.110670735142243,21.56838108581489,12.108013996033094,-2.3191504760388854,8.689758218632896 
 01/01  09:45:00,-7.25,6445.2308053706169,1.0,637.6133352894237,1.0,637.6133352894237,6445.2308053706169,10.379682294703463,21.624016673191478,12.793602431672639,-1.8587629659606933,8.958365408843191 
 01/01  10:00:00,-6.7,6858.41904926085,1.0,676.6412284283772,1.0,676.6412284283772,6858.41904926085,10.640990875864315,21.780751147688066,13.419497980925485,-1.4032124177729202,9.157343502564899 
 01/01  10:15:00,-6.275,7264.090345516451,1.0,715.0112779846514,1.0,715.0112779846514,7264.090345516451,11.054416625263539,23.880420766566524,14.112417285904599,-0.7347348222513119,9.617261123299278 
 01/01  10:30:00,-5.85,7660.212642904103,1.0,752.5077794605232,1.0,752.5077794605232,7660.212642904103,11.520304489866387,25.817645324742917,14.857875427111935,-0.07638495475225682,10.047657024727459 
 01/01  10:45:00,-5.425,7542.485724842265,1.0,742.5988714321785,1.0,742.5988714321785,7542.485724842265,11.806751818500447,25.669605186561129,15.115935714196326,0.2410611033914165,10.447618779773894 
 01/01  11:00:00,-5.0,7374.267688765462,1.0,727.8169025450712,1.0,727.8169025450712,7374.267688765462,12.079359094056424,25.441473587245697,15.276652988007016,0.5293929192555993,10.80123759215481 
 01/01  11:15:00,-4.575,7084.983635146791,1.0,700.3759009170325,1.0,700.3759009170325,7084.983635146791,12.275195338980554,24.69960099152002,15.29436417863792,0.7705116159615955,11.105076770966982 
 01/01  11:30:00,-4.15,6870.442086243247,1.0,681.6705029034473,1.0,681.6705029034473,6870.442086243247,12.490799015913199,24.369953144062735,15.375051569396533,1.0724900080953149,11.37175991684022 
 01/01  11:45:00,-3.7249999999999998,6031.6759464012779,1.0,602.01865277251,1.0,602.01865277251,6031.6759464012779,12.404045759392174,21.341246084097678,14.791692734664253,0.9533713007627966,11.577086743795558 
 01/01  12:00:00,-3.3,4926.145512225018,1.0,493.55004396206007,1.0,493.55004396206007,4926.145512225018,12.210051469369772,17.164216095330997,13.770147147034209,0.612007380971022,11.689078246573788 
 01/01  12:15:00,-3.0249999999999996,4067.4996895895449,1.0,412.335026418112,1.0,412.335026418112,4067.4996895895449,12.076346952564898,14.321150176530074,12.949438647318914,0.3946036785314391,11.726002227005257 
 01/01  12:30:00,-2.75,2979.069006887982,1.0,305.94037763660148,1.0,305.94037763660148,2979.069006887982,11.743535352738482,10.148797825567718,11.761600626278437,-0.030471300824274296,11.699281700770652 
 01/01  12:45:00,-2.475,2719.7845482304039,1.0,281.0763483922329,1.0,281.0763483922329,2719.7845482304039,11.715880509838116,9.637555416622306,11.454920611104854,0.11513272211840331,11.652610511189705 
 01/01  13:00:00,-2.2,2465.9013432068416,1.0,256.7721209415886,1.0,256.7721209415886,2465.9013432068416,11.676700815833155,9.031472087428965,11.25641380704485,0.2888038790948144,11.612839286025837 
 01/01  13:15:00,-1.9250000000000003,2014.3906037629707,1.0,210.73276284570657,1.0,210.73276284570657,2014.3906037629707,11.515200013334239,7.485044652948486,10.77710692084429,0.2582114607136532,11.575362163618915 
 01/01  13:30:00,-1.6500000000000002,1789.4290913580645,1.0,189.38488290342594,1.0,189.38488290342594,1789.4290913580645,11.475468717556748,7.083364680598834,10.556280867784267,0.42059063226349738,11.540322701935539 
 01/01  13:45:00,-1.375,1706.6089390260832,1.0,179.3940297802914,1.0,179.3940297802914,1706.6089390260832,11.460115641925868,7.207880325453607,10.51232793313693,0.6686855336067765,11.509551944658341 
 01/01  14:00:00,-1.1,1622.8426118691305,1.0,169.43349014176136,1.0,169.43349014176136,1622.8426118691305,11.440800014783845,7.308776325523599,10.461037327846839,0.9152110073248423,11.48260305901652 
 01/01  14:15:00,-1.1,1708.1436605930822,1.0,178.15692317953907,1.0,178.15692317953907,1708.1436605930822,11.505802517539492,8.128209197205396,10.571803401893363,1.0447719039453887,11.46402504238431 
 01/01  14:30:00,-1.1,1604.7540571195194,1.0,166.40516310952945,1.0,166.40516310952945,1604.7540571195194,11.448890347694406,7.766988598150315,10.453389131256927,1.0078030371799969,11.447968049841256 
 01/01  14:45:00,-1.1,1353.0997872460594,1.0,140.8967369711617,1.0,140.8967369711617,1353.0997872460594,11.304766377307802,6.552168168557552,10.119258590774507,0.8279774906684452,11.42376204334496 
 01/01  15:00:00,-1.1,1113.4908496535014,1.0,116.57355796743004,1.0,116.57355796743004,1113.4908496535014,11.197372585795252,5.35957742573682,9.780557812642883,0.6398269512226307,11.377190557037882 
 01/01  15:15:00,-1.1,883.7298682799606,1.0,93.14939272689483,1.0,93.14939272689483,883.7298682799606,11.0766083164392,4.31081534384783,9.481287035802098,0.5392448780485211,11.30991619793437 
 01/01  15:30:00,-1.1,548.6211035306405,1.0,57.94047897402063,1.0,57.94047897402063,548.6211035306405,10.863298305017566,2.1922990892284277,9.016571680853247,0.30776247652596569,11.21689153593614 
 01/01  15:45:00,-1.1,425.3605654988036,1.0,45.38251793443488,1.0,45.38251793443488,425.3605654988036,10.77571437669708,1.588030981094181,8.804149435562636,0.29532968830540087,11.113386477787977 
 01/01  16:00:00,-1.1,296.9298549893857,1.0,32.02625108222755,1.0,32.02625108222755,296.9298549893857,10.648126934271748,0.732203908715815,8.61126501418022,0.28328565708136468,11.012214850763514 
 01/01  16:15:00,-1.1,162.8656095816021,1.0,17.762198626050539,1.0,17.762198626050539,162.8656095816021,10.496735031030238,-0.5089638151267829,8.367011344214575,0.16306352097399214,10.911357753363255 
 01/01  16:30:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,10.294634152319582,-2.3414321416730745,8.044014814529647,-0.08753324317967781,10.797171774440964 
 01/01  16:45:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,10.229688373342834,-2.4724819476659589,7.956572342360573,-0.044675517897417197,10.685646298646072 
 01/01  17:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,10.148227963797006,-2.655102696716362,7.910901203068818,0.011465506951594762,10.591452411179619 
 01/01  17:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,10.078350475340882,-2.8040378380861967,7.814362312948731,-0.1287841631249762,10.514795253774352 
 01/01  17:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,10.014190586604283,-2.956532218005341,7.730819621746718,-0.2625061361842427,10.44977200165598 
 01/01  17:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,9.954273009571527,-3.1086952486186276,7.652043911949534,-0.3953088534173048,10.390716433695458 
 01/01  18:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,9.896247782528107,-3.2610253940168096,7.576149026640735,-0.5274588828867195,10.334275674476438 
 01/01  18:15:00,-1.825,0.0,0.0,0.0,0.0,0.0,0.0,9.860440518287616,-3.126658795362243,7.479188933230375,-0.7320888092818905,10.282150780629202 
 01/01  18:30:00,-1.9500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,9.82513571989909,-3.071982256285225,7.398362708346156,-0.9207297813580908,10.236296827215684 
 01/01  18:45:00,-2.075,0.0,0.0,0.0,0.0,0.0,0.0,9.78490769613761,-3.1491582083593756,7.339329250749756,-1.0495278913212474,10.195477033568795 
 01/01  19:00:00,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,9.746346260576115,-3.1375368929990588,7.26311679039128,-1.2275301359642299,10.156446772460635 
 01/01  19:15:00,-1.9250000000000003,0.0,0.0,0.0,0.0,0.0,0.0,9.725439270153958,-2.8389524440981277,7.292251341669157,-1.0319125633311047,10.12010845922974 
 01/01  19:30:00,-1.6500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,9.703827677918689,-2.5431914649764288,7.319167791237078,-0.8245548047941611,10.087157005099624 
 01/01  19:45:00,-1.375,0.0,0.0,0.0,0.0,0.0,0.0,9.684197972290474,-2.248543835121622,7.347436937683938,-0.6147698512231727,10.057133700319053 
 01/01  20:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,9.6661944472642,-1.9550543580190035,7.377867775193977,-0.4025996164023127,10.029259429274334 
 01/01  20:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,9.6098432421462,-2.225381058881028,7.341217414259063,-0.44594807780316617,9.996831450921255 
 01/01  20:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,9.554267915932849,-2.436167325880271,7.284772281690664,-0.5260424741048837,9.955311259191417 
 01/01  20:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,9.486129072230126,-2.766049074101827,7.241376418870686,-0.5536909128412617,9.90417892636814 
 01/01  21:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,9.412753159375605,-3.201231293857098,7.198612534843733,-0.5481727662199205,9.845855813116755 
 01/01  21:15:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,9.40244774962178,-2.7333103333466357,7.144433532439621,-0.5691886007881521,9.793291115506234 
 01/01  21:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,9.382869077451396,-2.416425388886793,7.129147414809381,-0.5546768013573455,9.753397147094056 
 01/01  21:45:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,9.362992290739472,-2.2022805622298478,7.1259139360951739,-0.47568697269730367,9.723702934486946 
 01/01  22:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,9.346928595063341,-1.9303894169451919,7.11703702640159,-0.4272514153597058,9.698878777237026 
 01/01  22:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,9.289656680647133,-2.23359428041346,7.0213774404530799,-0.7062074739228592,9.66853830109266 
 01/01  22:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,9.234547708714669,-2.538321144436201,6.913734195490974,-0.9970694734558947,9.6279367620085 
 01/01  22:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,9.174534100356056,-2.8436985681160626,6.804036127518032,-1.2893031711151367,9.57857183576449 
 01/01  23:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,9.110631662324128,-3.1494205715915655,6.690170566070151,-1.583360387547998,9.523568648021757 
 01/01  23:15:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,9.06216504816911,-3.203744193176141,6.631775932608377,-1.6509505895019743,9.46853159478578 
 01/01  23:30:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,9.011744910427437,-3.258588386672661,6.577771548518399,-1.71529765741127,9.416286752526336 
 01/01  23:45:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,8.962553062174682,-3.3133255926893909,6.523609304320189,-1.779815254167488,9.36663356038557 
 01/01  24:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,8.914238808091485,-3.368067604942492,6.470544991576503,-1.8436524148598892,9.3184506306892 
