Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  14:45:00,-1.1,588.0669876031889,1.0,140.8967369711617,1.0,140.8967369711617,588.0669876031889,4.034965296679804,6.453645945656194,4.968601931170269,0.2245115619246576,4.03164762406069 
 01/01  15:00:00,-1.1,482.6044528208407,1.0,116.57355796743004,1.0,116.57355796743004,482.6044528208407,3.9288991493372769,5.237448287253269,4.520603500476113,-0.06049512140850766,4.000226124606468 
 01/01  15:15:00,-1.1,381.92676652141986,1.0,93.14939272689483,1.0,93.14939272689483,381.92676652141986,3.843381630389128,4.187908591113455,4.08604456841158,-0.2812642892209851,3.954469810023956 
 01/01  15:30:00,-1.1,236.41058631105327,1.0,57.94047897402063,1.0,57.94047897402063,236.41058631105327,3.6753198292033066,2.058143427737098,3.4000075385549168,-0.7013529776899077,3.8905379958236159 
 01/01  15:45:00,-1.1,182.72767004288233,1.0,45.38251793443488,1.0,45.38251793443488,182.72767004288233,3.6136830604986809,1.4420881787324905,3.134582424683856,-0.814628087206188,3.81644531276557 
 01/01  16:00:00,-1.1,127.21365373096674,1.0,32.02625108222755,1.0,32.02625108222755,127.21365373096674,3.5187200568010588,0.5719045829351336,2.8690769032720029,-0.9483549071367179,3.73892078066671 
 01/01  16:15:00,-1.1,69.6499974587862,1.0,17.762198626050539,1.0,17.762198626050539,69.6499974587862,3.3951855248883877,-0.688839583181286,2.5461958283566448,-1.2164556760903338,3.6549496520361606 
 01/01  16:30:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,3.222669981011929,-2.5302956096076159,2.1427007202013899,-1.5675009060139474,3.5572409985157704 
 01/01  16:45:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,3.1737440901252764,-2.6702885860623826,2.0524130055583784,-1.6178400640064866,3.4613426241536278 
 01/01  17:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,3.110576242014961,-2.8687830710609174,1.9946735042219644,-1.6726877842519912,3.380723824923998 
 01/01  17:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,3.0591012651376339,-3.015647527163091,1.9117155653002556,-1.8138455947907347,3.3171897377643897 
 01/01  17:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0127031934145864,-3.1680075642352749,1.8426180529844488,-1.943563081512707,3.266404881782334 
 01/01  17:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.9707393620160498,-3.3197712245739816,1.7776775478649825,-2.072811723445909,3.2232874749191215 
 01/01  18:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,2.9311334442347718,-3.471705010947624,1.7159173953358505,-2.201108745436386,3.1843044369440056 
 01/01  18:15:00,-1.825,0.0,0.0,0.0,0.0,0.0,0.0,2.919806109572338,-3.312840325209318,1.6794818826128904,-2.244111430249177,3.151383223856168 
 01/01  18:30:00,-1.9500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,2.906884478444287,-3.236725186952478,1.6461218949739305,-2.3076789106862636,3.126069340788316 
 01/01  18:45:00,-2.075,0.0,0.0,0.0,0.0,0.0,0.0,2.8890682252304535,-3.30794382911672,1.60850576904636,-2.4001666752005237,3.1065789221139359 
 01/01  19:00:00,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,2.8734730538901727,-3.2774418626601378,1.5768569185756292,-2.4772785029782655,3.0897416097873378 
 01/01  19:15:00,-1.9250000000000003,0.0,0.0,0.0,0.0,0.0,0.0,2.8761601835403467,-2.974141895586791,1.6313018441687178,-2.2526093629909385,3.0757650206188966 
 01/01  19:30:00,-1.6500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,2.8781895858187136,-2.6741458910152744,1.6868370130777067,-2.018454822137528,3.065011411233198 
 01/01  19:45:00,-1.375,0.0,0.0,0.0,0.0,0.0,0.0,2.8817330675793397,-2.375471751083381,1.7436301250780844,-1.7825516405763438,3.0570483751277059 
 01/01  20:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,2.886761908643021,-2.0781450954089037,1.8022565226933694,-1.5450288666554002,3.0512007692730958 
 01/01  20:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,2.8467399757052718,-2.367764246179231,1.7496134332546945,-1.688263058635414,3.0408743576030048 
 01/01  20:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,2.8080538462791737,-2.5887715452448036,1.6946417877104523,-1.8230410328045537,3.0213233565704624 
 01/01  20:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.7552597474706705,-2.9442390728552429,1.629304571901173,-1.982570185187683,2.9912247897280799 
 01/01  21:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,2.697108922601518,-3.4088339044623394,1.5507090108819739,-2.168960046519942,2.9523792883776167 
 01/01  21:15:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.7119382449517008,-2.906261262433442,1.5725373469064153,-1.9980486578898536,2.9187149180858205 
 01/01  21:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,2.7181495213001067,-2.5658845722912746,1.6095838862617598,-1.8402940599153226,2.8980614561968727 
 01/01  21:45:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,2.7220511666067468,-2.3412240751869115,1.6416596521928569,-1.704233917488068,2.888507332496955 
 01/01  22:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,2.729819055621965,-2.050463659924903,1.683265111987339,-1.547641698332427,2.885020791871973 
 01/01  22:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,2.6900982252489604,-2.3541012291958629,1.5960114974508315,-1.8193773907784135,2.8773321281209895 
 01/01  22:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,2.6527698967079997,-2.6586294520885156,1.498850578902875,-2.1094807142520155,2.859870180898492 
 01/01  22:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.6114393459277025,-2.963779916935296,1.400696109853584,-2.399739273004286,2.833182764790563 
 01/01  23:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,2.5663684678535496,-3.269279505332975,1.299189607177368,-2.6905130797741778,2.799942918085401 
 01/01  23:15:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,2.539136232603541,-3.323046184798783,1.2582884727603415,-2.7502238347459526,2.7656608951255206 
 01/01  23:30:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,2.508810313501162,-3.3775870798332066,1.221428913191744,-2.8090966488030064,2.7334492192785886 
 01/01  23:45:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,2.4792793899042686,-3.431985407955183,1.1840034457866296,-2.868161371972633,2.703508706282119 
 01/01  24:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,2.4504101298459974,-3.4863842843358334,1.1472967001799362,-2.9269950363035379,2.674989858090444 
